"did","charge","battery_overload","charging","overload","overdischarge_voltage","battery_full_voltage","load_on","battery_full","over_discharge","pv_voltage","charge_current","load_current","battery_temperature","battery_voltage","load_short","date"
tidbase4,"null","0","0","0","10.860000000000001","14.839473684210526","1","0","0","0.14473684210526316","0","0.7678947368421053","0.10526315789473684","12.151052631578949","0","Sat Jan 03 2015 03:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.860000000000005","14.83842105263158","1","0","0","0.14210526315789473","0","0.7557894736842103","0","12.138947368421052","0","Sat Jan 03 2015 03:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.858947368421056","14.840526315789472","1","0","0","0.13947368421052633","0","0.7489473684210526","0","12.13578947368421","0","Sat Jan 03 2015 04:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.858421052631579","14.841052631578945","1","0","0","0.13421052631578947","0","0.7926315789473682","0","12.121578947368418","0","Sat Jan 03 2015 04:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.858421052631583","14.841052631578945","1","0","0","0.14210526315789473","0","0.7721052631578948","0","12.114210526315786","0","Sat Jan 03 2015 04:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.85842105263158","14.841578947368422","1","0","0","0.14999999999999997","0","0.7736842105263158","0","12.103157894736839","0","Sat Jan 03 2015 05:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.85684210526316","14.84315789473684","1","0","0","0.14999999999999997","0","0.8157894736842106","0","12.099999999999996","0","Sat Jan 03 2015 05:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.858421052631583","14.841052631578949","1","0","0","0.13421052631578947","0","0.755263157894737","0","12.099999999999996","0","Sat Jan 03 2015 05:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.860000000000001","14.839999999999998","1","0","0","0.13684210526315788","0","0.7605263157894737","0","12.095789473684208","0","Sat Jan 03 2015 06:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.865263157894736","14.828421052631576","1","0","0","0.6526315789473686","0","0.7568421052631579","0.5789473684210527","12.090526315789473","0","Sat Jan 03 2015 06:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0.3684210526315789","0","10.86684210526316","14.822105263157894","1","0","0","9.332631578947368","0","0.7631578947368421","1","12.098421052631576","0","Sat Jan 03 2015 06:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.87315789473684","14.812631578947368","1","0","0","15.610000000000001","0.002105263157894737","0.7463157894736842","1.736842105263158","12.090000000000002","0","Sat Jan 03 2015 07:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.877368421052632","14.804736842105267","1","0","0","16.036315789473683","0.07157894736842105","0.7899999999999999","2.1578947368421053","12.084736842105263","0","Sat Jan 03 2015 07:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.881052631578948","14.79842105263158","1","0","0","14.51","0.25684210526315787","0.7489473684210526","2.473684210526316","12.112105263157895","0","Sat Jan 03 2015 07:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.879999999999999","14.792631578947365","1","0","0","14.654736842105264","0.6394736842105262","0.8473684210526317","3","12.168947368421053","0","Sat Jan 03 2015 08:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.893684210526319","14.768947368421053","1","0","0","18.79157894736842","2.7868421052631573","0.8252631578947369","4.105263157894737","12.702631578947367","0","Sat Jan 03 2015 08:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.928421052631577","14.70315789473684","1","0","0","19.241578947368424","4.065263157894738","0.6452631578947369","7.578947368421052","13.21263157894737","0","Sat Jan 03 2015 08:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.948421052631575","14.665789473684212","1","0","0","19.438947368421054","2.371578947368421","0.6894736842105263","9.631578947368421","12.940526315789475","0","Sat Jan 03 2015 09:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.948947368421052","14.660526315789474","1","0","0","19.399473684210523","2.6715789473684213","0.7126315789473686","10","13.040526315789476","0","Sat Jan 03 2015 09:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.951052631578946","14.65736842105263","1","0","0","19.4521052631579","3.2699999999999996","0.7178947368421053","10.210526315789474","13.179999999999998","0","Sat Jan 03 2015 09:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.959473684210526","14.638947368421055","1","0","0","19.188947368421058","4.116315789473685","0.7273684210526316","11.263157894736842","13.421052631578947","0","Sat Jan 03 2015 10:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.969473684210527","14.62578947368421","1","0","0","19.06526315789474","3.413157894736842","0.6684210526315789","12","13.352105263157895","0","Sat Jan 03 2015 10:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.968947368421052","14.625263157894736","1","0","0","19.291578947368425","2.0494736842105263","0.6921052631578946","12","13.076315789473686","0","Sat Jan 03 2015 10:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.958947368421052","14.638947368421052","1","0","0","18.920526315789477","1.176842105263158","0.7252631578947368","11.210526315789474","12.788947368421054","0","Sat Jan 03 2015 11:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.949473684210522","14.660000000000002","1","0","0","19.42052631578947","1.0457894736842104","0.7205263157894736","10.052631578947368","12.733684210526315","0","Sat Jan 03 2015 11:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.941052631578946","14.676315789473685","1","0","0","18.204736842105266","0.7973684210526316","0.8105263157894737","9.31578947368421","12.633684210526317","0","Sat Jan 03 2015 11:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.938421052631577","14.68105263157895","1","0","0","18.77578947368421","0.7289473684210527","0.7631578947368421","9","12.576842105263157","0","Sat Jan 03 2015 12:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.93157894736842","14.691578947368418","1","0","0","19.08368421052632","0.7126315789473684","0.8094736842105261","8.368421052631579","12.569473684210529","0","Sat Jan 03 2015 12:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.930000000000001","14.698947368421049","1","0","0","19.09684210526316","1.2510526315789472","0.7505263157894738","8","12.696842105263157","0","Sat Jan 03 2015 12:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.930000000000001","14.698947368421049","1","0","0","18.47578947368421","0.9010526315789474","0.7694736842105264","8.105263157894736","12.665789473684212","0","Sat Jan 03 2015 13:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.92947368421053","14.699999999999994","1","0","0","18.99684210526316","0.648421052631579","0.7805263157894736","8.052631578947368","12.561578947368423","0","Sat Jan 03 2015 13:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.933684210526318","14.69631578947368","1","0","0","18.23368421052632","0.5042105263157894","0.6557894736842105","8","12.525263157894738","0","Sat Jan 03 2015 13:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.930000000000003","14.699999999999994","1","0","0","15.515263157894742","0.21736842105263163","0.77","8","12.438421052631579","0","Sat Jan 03 2015 14:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.930526315789475","14.699473684210524","1","0","0","16.257368421052632","0.15368421052631578","0.7489473684210528","8","12.423684210526316","0","Sat Jan 03 2015 14:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.92736842105263","14.702105263157893","1","0","0","16.24421052631579","0.08210526315789475","0.8231578947368421","7.842105263157895","12.399473684210525","0","Sat Jan 03 2015 14:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.919473684210523","14.718947368421054","1","0","0","16.286315789473683","0.030526315789473693","0.7763157894736843","7","12.375263157894738","0","Sat Jan 03 2015 15:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.921052631578943","14.717368421052635","1","0","0","15.725789473684209","0.02263157894736842","0.7305263157894738","7","12.36578947368421","0","Sat Jan 03 2015 15:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.921578947368419","14.716315789473688","1","0","0","16.844210526315788","0.05000000000000001","0.7036842105263157","7","12.356842105263157","0","Sat Jan 03 2015 15:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0.7894736842105263","0","10.917894736842104","14.72263157894737","1","0","0","13.665789473684212","0.004736842105263157","0.7384210526315789","6.578947368421052","12.316315789473686","0","Sat Jan 03 2015 16:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.906315789473684","14.744210526315788","1","0","0","7.049999999999998","0","0.7136842105263157","5.315789473684211","12.300000000000004","0","Sat Jan 03 2015 16:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.902105263157898","14.750526315789473","1","0","0","0.5421052631578948","0","0.7289473684210526","5","12.282105263157893","0","Sat Jan 03 2015 16:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.900526315789474","14.754210526315788","1","0","0","0.14999999999999997","0","0.7447368421052631","4.842105263157895","12.258947368421053","0","Sat Jan 03 2015 17:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.892631578947366","14.770526315789473","1","0","0","0.13684210526315788","0","0.7355","4","12.240500000000003","0","Sat Jan 03 2015 17:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.89315789473684","14.76947368421053","1","0","0","0.14749999999999994","0","0.7057894736842106","4","12.216842105263161","0","Sat Jan 03 2015 17:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.892500000000005","14.770500000000002","1","0","0","0.13684210526315788","0","0.7410526315789474","4","12.195263157894736","0","Sat Jan 03 2015 18:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.892105263157895","14.771052631578948","1","0","0","0.14999999999999997","0","0.7947368421052632","4","12.183684210526312","0","Sat Jan 03 2015 18:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.891578947368421","14.770526315789477","1","0","0","0.13684210526315788","0","0.7805263157894737","4","12.160526315789474","0","Sat Jan 03 2015 18:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.897142857142857","14.767142857142856","1","0","0","0.15","0","0.6014285714285714","4","12.150000000000002","0","Sat Jan 03 2015 19:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 19:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 19:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 20:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 20:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 20:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 21:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 21:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 23:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 03 2015 23:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 00:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 00:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 00:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 01:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 01:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 01:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 02:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 02:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 02:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 03:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 03:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 03:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 04:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 04:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 04:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 05:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 05:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 05:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 06:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 06:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sun Jan 04 2015 06:40:00 GMT-0500 (EST)"
