"did","charge","charging","overdischarge_voltage","battery_full_voltage","battery_overload","load_on","overload","battery_full","pv_voltage","over_discharge","load_current","charge_current","battery_temperature","load_short","battery_voltage","date"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.15","0","1.065","0","0","0","12.05","Sun Jan 25 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.17","0","1.076","0","0","0","12.052000000000001","Sun Jan 25 2015 21:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.16","0","1.064","0","0","0","12.044","Sun Jan 25 2015 21:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.18000000000000002","0","1.0979999999999999","0","0","0","12.040000000000001","Sun Jan 25 2015 21:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.15","0","1.0875000000000001","0","0","0","12.034999999999998","Sun Jan 25 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.16","0","1.058","0","0","0","12.032","Sun Jan 25 2015 22:05:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.1625","0","1.0925","0","0","0","12.04","Sun Jan 25 2015 22:10:00 GMT-0500 (EST)"
tidbase4,"null","0","10.848","14.847999999999999","0","1","0","0","0.16","0","1.058","0","0","0","12.027999999999997","Sun Jan 25 2015 22:15:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.16999999999999998","0","1.082","0","0","0","12.032","Sun Jan 25 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.852","14.847999999999999","0","1","0","0","0.18000000000000002","0","1.032","0","0","0","12.02","Sun Jan 25 2015 22:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.175","0","1.1075","0","0","0","12.025","Sun Jan 25 2015 22:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.175","0","1.0875","0","0","0","12.02","Sun Jan 25 2015 22:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.847999999999999","0","1","0","0","0.16","0","1.098","0","0","0","12.014","Sun Jan 25 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.847999999999999","0","1","0","0","0.18","0","1.032","0","0","0","12.014","Sun Jan 25 2015 22:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.18","0","1.0799999999999998","0","0","0","12.02","Sun Jan 25 2015 22:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.15","0","1.0975","0","0","0","12.0075","Sun Jan 25 2015 22:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.17","0","1.092","0","0","0","12.014","Sun Jan 25 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.855","0","1","0","0","0.18750000000000003","0","1.3875000000000002","0","0","0","11.9925","Sun Jan 25 2015 23:05:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.16","0","1.066","0","0","0","11.998000000000001","Sun Jan 25 2015 23:10:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.17500000000000002","0","1.0525000000000002","0","0","0","12.004999999999999","Sun Jan 25 2015 23:15:00 GMT-0500 (EST)"
tidbase4,"null","0","10.852","14.847999999999999","0","1","0","0","0.19","0","0.9960000000000001","0","0","0","11.998000000000001","Sun Jan 25 2015 23:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.852500000000001","14.8475","0","1","0","0","0.1625","0","1.0275","0","0","0","11.99","Sun Jan 25 2015 23:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.15","0","1.064","0","0","0","11.986","Sun Jan 25 2015 23:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.17","0","1.082","0","0","0","11.982000000000001","Sun Jan 25 2015 23:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.15","0","1.1040000000000003","0","0","0","11.974","Sun Jan 25 2015 23:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.175","0","1.0825","0","0","0","11.98","Sun Jan 25 2015 23:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.14","0","1.074","0","0","0","11.97","Sun Jan 25 2015 23:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.17","0","1.092","0","0","0","11.97","Sun Jan 25 2015 23:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.18","0","1.064","0","0","0","11.974","Mon Jan 26 2015 00:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.852500000000001","14.8475","0","1","0","0","0.1625","0","1.0725000000000002","0","0","0","11.97","Mon Jan 26 2015 00:05:00 GMT-0500 (EST)"
tidbase4,"null","0","10.842","14.856","0","1","0","0","0.16","0","1.326","0","0","0","11.966","Mon Jan 26 2015 00:10:00 GMT-0500 (EST)"
tidbase4,"null","0","10.848","14.847999999999999","0","1","0","0","0.17","0","1.084","0","0","0","11.962","Mon Jan 26 2015 00:15:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.17","0","1.082","0","0","0","11.958000000000002","Mon Jan 26 2015 00:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.18750000000000003","0","1.0675000000000001","0","0","0","11.965","Mon Jan 26 2015 00:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.16","0","1.06","0","0","0","11.962","Mon Jan 26 2015 00:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.1625","0","1.0374999999999999","0","0","0","11.954999999999998","Mon Jan 26 2015 00:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.15","0","1.064","0","0","0","11.958000000000002","Mon Jan 26 2015 00:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.16","0","1.072","0","0","0","11.945999999999998","Mon Jan 26 2015 00:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.15999999999999998","0","1.098","0","0","0","11.946000000000002","Mon Jan 26 2015 00:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.17500000000000002","0","1.0975000000000001","0","0","0","11.95","Mon Jan 26 2015 00:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.848","14.847999999999999","0","1","0","0","0.16","0","1.092","0","0","0","11.937999999999999","Mon Jan 26 2015 01:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.15","0","1.092","0","0","0","11.937999999999999","Mon Jan 26 2015 01:05:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.18000000000000002","0","1.074","0","0","0","11.937999999999999","Mon Jan 26 2015 01:10:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.1375","0","1.115","0","0","0","11.93","Mon Jan 26 2015 01:15:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.17","0","1.064","0","0","0","11.934","Mon Jan 26 2015 01:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.18","0","1.106","0","0","0","11.925999999999998","Mon Jan 26 2015 01:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.847999999999999","0","1","0","0","0.17","0","1.02","0","0","0","11.922","Mon Jan 26 2015 01:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.1625","0","1.1825","0","0","0","11.925","Mon Jan 26 2015 01:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.15","0","1.106","0","0","0","11.922","Mon Jan 26 2015 01:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.16999999999999998","0","1.058","0","0","0","11.918000000000001","Mon Jan 26 2015 01:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.16","0","1.086","0","0","0","11.91","Mon Jan 26 2015 01:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.1625","0","1.0775","0","0","0","11.898000000000001","Mon Jan 26 2015 01:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.848","14.85","0","1","0","0","0.17","0","1.1260000000000001","0","0","0","11.91","Mon Jan 26 2015 02:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.1625","0","1.07","0","0","0","11.895000000000001","Mon Jan 26 2015 02:05:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.16","0","1.072","0","0","0","11.886","Mon Jan 26 2015 02:10:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.1375","0","1.0699999999999998","0","0","0","11.898","Mon Jan 26 2015 02:15:00 GMT-0500 (EST)"
tidbase4,"null","0","10.85","14.85","0","1","0","0","0.19000000000000003","0","1.0825","0","0","0","11.887500000000001","Mon Jan 26 2015 02:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.854","0","1","0","0","0.15","0","1.336","0","0","0","11.88","Mon Jan 26 2015 02:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.8325","14.872499999999999","0","1","0","0","0.15","0","1.21","0","-1","0","11.8875","Mon Jan 26 2015 02:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.18","0","1.096","0","-1","0","11.88","Mon Jan 26 2015 02:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.8675","0","1","0","0","0.1625","0","1.03","0","-1","0","11.887500000000001","Mon Jan 26 2015 02:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.16","0","1.1019999999999999","0","-1","0","11.892000000000001","Mon Jan 26 2015 02:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.15000000000000002","0","1.0875000000000001","0","-1","0","11.88","Mon Jan 26 2015 02:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.16","0","1.08","0","-1","0","11.88","Mon Jan 26 2015 02:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.1625","0","1.115","0","-1","0","11.875000000000002","Mon Jan 26 2015 03:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.15","0","1.0879999999999999","0","-1","0","11.876000000000001","Mon Jan 26 2015 03:05:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.16","0","1.086","0","-1","0","11.876000000000001","Mon Jan 26 2015 03:10:00 GMT-0500 (EST)"
tidbase4,"null","0","10.842000000000002","14.867999999999999","0","1","0","0","0.15","0","1.016","0","-1","0","11.882","Mon Jan 26 2015 03:15:00 GMT-0500 (EST)"
tidbase4,"null","0","10.8425","14.8675","0","1","0","0","0.17500000000000002","0","1.03","0","-1","0","11.865","Mon Jan 26 2015 03:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.18000000000000002","0","1.082","0","-1","0","11.872000000000002","Mon Jan 26 2015 03:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.15999999999999998","0","1.1","0","-1","0","11.872000000000002","Mon Jan 26 2015 03:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.842000000000002","14.867999999999999","0","1","0","0","0.17","0","1.032","0","-1","0","11.864","Mon Jan 26 2015 03:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.175","0","1.1025","0","-1","0","11.86","Mon Jan 26 2015 03:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.841999999999999","14.866","0","1","0","0","0.15999999999999998","0","1.03","0","-1","0","11.856","Mon Jan 26 2015 03:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.17","0","1.078","0","-1","0","11.86","Mon Jan 26 2015 03:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.17","0","1.1219999999999999","0","-1","0","11.856","Mon Jan 26 2015 03:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.842500000000001","14.867499999999998","0","1","0","0","0.15000000000000002","0","1.0325","0","-1","0","11.85","Mon Jan 26 2015 04:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.18","0","1.068","0","-1","0","11.856","Mon Jan 26 2015 04:05:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.17","0","1.0879999999999999","0","-1","0","11.84","Mon Jan 26 2015 04:10:00 GMT-0500 (EST)"
tidbase4,"null","0","10.836000000000002","14.872","0","1","0","0","0.18","0","1.114","0","-1","0","11.852","Mon Jan 26 2015 04:15:00 GMT-0500 (EST)"
tidbase4,"null","0","10.842500000000001","14.867499999999998","0","1","0","0","0.175","0","1.0175","0","-1","0","11.844999999999999","Mon Jan 26 2015 04:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.16","0","1.108","0","-1","0","11.836","Mon Jan 26 2015 04:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.19","0","1.1039999999999999","0","-1","0","11.84","Mon Jan 26 2015 04:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.867999999999999","0","1","0","0","0.16","0","1.0499999999999998","0","-1","0","11.835999999999999","Mon Jan 26 2015 04:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.842500000000001","14.867499999999998","0","1","0","0","0.17500000000000002","0","1.02","0","-1","0","11.84","Mon Jan 26 2015 04:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.16999999999999998","0","1.086","0","-1","0","11.828","Mon Jan 26 2015 04:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.16","0","1.116","0","-1","0","11.831999999999999","Mon Jan 26 2015 04:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.175","0","1.0925","0","-1","0","11.830000000000002","Mon Jan 26 2015 04:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.84","14.87","0","1","0","0","0.16","0","1.1060000000000003","0","-1","0","11.828","Mon Jan 26 2015 05:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.842000000000002","14.867999999999999","0","1","0","0","0.19","0","1.062","0","-1","0","11.836","Mon Jan 26 2015 05:05:00 GMT-0500 (EST)"
